"date","geography","geography code","Number of households: Number of households; measures: Value"
"2021","E00091023","E00091023",126
"2021","E00091024","E00091024",131
"2021","E00091025","E00091025",137
"2021","E00091012","E00091012",236
"2021","E00091013","E00091013",154
"2021","E00091016","E00091016",139
"2021","E00091017","E00091017",159
"2021","E00187687","E00187687",75
"2021","E00187704","E00187704",154
"2021","E00091014","E00091014",104
"2021","E00091015","E00091015",148
"2021","E00091018","E00091018",89
"2021","E00091019","E00091019",164
"2021","E00091020","E00091020",149
"2021","E00091022","E00091022",165
"2021","E00091031","E00091031",114
"2021","E00091032","E00091032",137
"2021","E00091033","E00091033",136
"2021","E00091034","E00091034",172
"2021","E00091027","E00091027",148
"2021","E00091030","E00091030",134
"2021","E00173724","E00173724",99
"2021","E00187734","E00187734",138
"2021","E00091028","E00091028",137
"2021","E00173711","E00173711",193
"2021","E00173712","E00173712",139
"2021","E00187621","E00187621",172
"2021","E00090899","E00090899",171
"2021","E00090900","E00090900",162
"2021","E00090901","E00090901",131
"2021","E00090906","E00090906",142
"2021","E00090902","E00090902",122
"2021","E00090903","E00090903",145
"2021","E00090904","E00090904",162
"2021","E00090905","E00090905",193
"2021","E00090907","E00090907",138
"2021","E00090908","E00090908",125
"2021","E00090909","E00090909",160
"2021","E00090910","E00090910",181
"2021","E00091079","E00091079",130
"2021","E00091080","E00091080",133
"2021","E00091081","E00091081",129
"2021","E00091082","E00091082",167
"2021","E00091083","E00091083",165
"2021","E00091086","E00091086",132
"2021","E00091078","E00091078",149
"2021","E00091084","E00091084",56
"2021","E00091085","E00091085",181
"2021","E00091087","E00091087",108
"2021","E00091088","E00091088",187
"2021","E00091089","E00091089",139
"2021","E00090933","E00090933",160
"2021","E00090937","E00090937",118
"2021","E00090939","E00090939",167
"2021","E00090941","E00090941",117
"2021","E00090942","E00090942",126
"2021","E00187611","E00187611",98
"2021","E00090958","E00090958",176
"2021","E00090963","E00090963",118
"2021","E00090965","E00090965",156
"2021","E00090968","E00090968",128
"2021","E00090970","E00090970",124
"2021","E00173733","E00173733",53
"2021","E00173734","E00173734",115
"2021","E00173736","E00173736",110
"2021","E00173742","E00173742",108
"2021","E00090960","E00090960",137
"2021","E00090961","E00090961",137
"2021","E00090962","E00090962",127
"2021","E00090964","E00090964",134
"2021","E00090966","E00090966",142
"2021","E00090967","E00090967",114
"2021","E00090969","E00090969",119
"2021","E00173715","E00173715",130
"2021","E00173716","E00173716",179
"2021","E00173717","E00173717",132
"2021","E00173727","E00173727",122
"2021","E00090943","E00090943",123
"2021","E00090946","E00090946",103
"2021","E00090947","E00090947",130
"2021","E00090948","E00090948",108
"2021","E00090949","E00090949",122
"2021","E00173725","E00173725",112
"2021","E00173726","E00173726",162
"2021","E00173731","E00173731",145
"2021","E00173737","E00173737",216
"2021","E00090932","E00090932",116
"2021","E00090934","E00090934",117
"2021","E00090935","E00090935",115
"2021","E00090945","E00090945",155
"2021","E00090950","E00090950",130
"2021","E00090918","E00090918",192
"2021","E00090928","E00090928",146
"2021","E00090929","E00090929",163
"2021","E00090930","E00090930",83
"2021","E00090919","E00090919",125
"2021","E00090920","E00090920",159
"2021","E00090923","E00090923",103
"2021","E00090924","E00090924",184
"2021","E00090931","E00090931",174
"2021","E00090921","E00090921",203
"2021","E00090922","E00090922",131
"2021","E00090925","E00090925",138
"2021","E00090926","E00090926",125
"2021","E00090927","E00090927",105
"2021","E00173714","E00173714",123
"2021","E00173730","E00173730",125
"2021","E00173732","E00173732",116
"2021","E00173735","E00173735",92
"2021","E00173738","E00173738",124
"2021","E00173739","E00173739",126
"2021","E00090951","E00090951",116
"2021","E00090953","E00090953",135
"2021","E00090954","E00090954",172
"2021","E00090956","E00090956",150
"2021","E00090957","E00090957",210
"2021","E00173728","E00173728",121
"2021","E00173729","E00173729",123
"2021","E00090984","E00090984",136
"2021","E00090985","E00090985",116
"2021","E00090987","E00090987",165
"2021","E00090988","E00090988",47
"2021","E00090990","E00090990",127
"2021","E00090991","E00090991",128
"2021","E00090986","E00090986",153
"2021","E00090989","E00090989",159
"2021","E00090992","E00090992",107
"2021","E00090994","E00090994",176
"2021","E00090993","E00090993",143
"2021","E00090995","E00090995",74
"2021","E00090998","E00090998",116
"2021","E00090999","E00090999",160
"2021","E00091002","E00091002",170
"2021","E00090996","E00090996",159
"2021","E00090997","E00090997",144
"2021","E00091000","E00091000",120
"2021","E00091001","E00091001",129
"2021","E00091069","E00091069",154
"2021","E00091074","E00091074",173
"2021","E00091075","E00091075",134
"2021","E00091076","E00091076",146
"2021","E00091077","E00091077",129
"2021","E00091067","E00091067",204
"2021","E00091068","E00091068",236
"2021","E00091070","E00091070",154
"2021","E00091071","E00091071",138
"2021","E00091072","E00091072",163
"2021","E00091073","E00091073",143
"2021","E00091039","E00091039",111
"2021","E00091041","E00091041",142
"2021","E00091042","E00091042",169
"2021","E00091046","E00091046",128
"2021","E00173720","E00173720",122
"2021","E00173740","E00173740",153
"2021","E00091055","E00091055",247
"2021","E00091064","E00091064",162
"2021","E00091065","E00091065",64
"2021","E00091066","E00091066",143
"2021","E00187633","E00187633",139
"2021","E00187648","E00187648",137
"2021","E00091051","E00091051",188
"2021","E00091053","E00091053",160
"2021","E00091054","E00091054",135
"2021","E00091057","E00091057",119
"2021","E00091048","E00091048",124
"2021","E00091050","E00091050",137
"2021","E00091062","E00091062",181
"2021","E00091063","E00091063",149
"2021","E00187763","E00187763",95
"2021","E00187839","E00187839",207
"2021","E00187843","E00187843",105
"2021","E00091047","E00091047",160
"2021","E00091052","E00091052",159
"2021","E00091056","E00091056",134
"2021","E00091059","E00091059",178
"2021","E00091060","E00091060",115
"2021","E00091061","E00091061",149
"2021","E00173721","E00173721",99
"2021","E00173722","E00173722",100
"2021","E00173723","E00173723",104
"2021","E00173741","E00173741",94
"2021","E00173743","E00173743",107
"2021","E00091036","E00091036",153
"2021","E00091038","E00091038",131
"2021","E00091040","E00091040",131
"2021","E00091044","E00091044",196
"2021","E00091045","E00091045",180
"2021","E00173744","E00173744",98
"2021","E00090973","E00090973",164
"2021","E00090976","E00090976",177
"2021","E00090977","E00090977",122
"2021","E00090978","E00090978",105
"2021","E00090979","E00090979",126
"2021","E00090971","E00090971",107
"2021","E00090972","E00090972",130
"2021","E00090974","E00090974",137
"2021","E00090975","E00090975",114
"2021","E00090980","E00090980",121
"2021","E00090981","E00090981",110
"2021","E00090982","E00090982",156
"2021","E00090983","E00090983",84
"2021","E00091004","E00091004",134
"2021","E00091005","E00091005",143
"2021","E00091006","E00091006",139
"2021","E00091008","E00091008",137
"2021","E00091003","E00091003",129
"2021","E00091007","E00091007",140
"2021","E00091009","E00091009",140
"2021","E00091010","E00091010",85
"2021","E00090867","E00090867",139
"2021","E00090868","E00090868",137
"2021","E00090869","E00090869",238
"2021","E00090870","E00090870",212
"2021","E00090884","E00090884",107
"2021","E00090871","E00090871",180
"2021","E00090872","E00090872",174
"2021","E00090880","E00090880",149
"2021","E00090881","E00090881",131
"2021","E00090883","E00090883",135
"2021","E00090866","E00090866",167
"2021","E00090873","E00090873",130
"2021","E00090874","E00090874",123
"2021","E00090876","E00090876",157
"2021","E00090875","E00090875",121
"2021","E00090877","E00090877",127
"2021","E00090878","E00090878",103
"2021","E00090879","E00090879",118
"2021","E00090882","E00090882",118
"2021","E00090856","E00090856",126
"2021","E00090857","E00090857",147
"2021","E00090859","E00090859",159
"2021","E00090860","E00090860",168
"2021","E00090861","E00090861",74
"2021","E00090862","E00090862",87
"2021","E00090863","E00090863",111
"2021","E00090864","E00090864",101
"2021","E00090865","E00090865",55
"2021","E00090853","E00090853",186
"2021","E00090854","E00090854",120
"2021","E00090855","E00090855",201
"2021","E00090858","E00090858",128
"2021","E00091090","E00091090",136
"2021","E00091091","E00091091",124
"2021","E00091092","E00091092",122
"2021","E00091093","E00091093",91
"2021","E00091094","E00091094",48
"2021","E00091095","E00091095",148
"2021","E00091096","E00091096",190
"2021","E00090887","E00090887",55
"2021","E00090895","E00090895",159
"2021","E00173718","E00173718",216
"2021","E00173719","E00173719",161
"2021","E00090896","E00090896",158
"2021","E00090897","E00090897",183
"2021","E00090898","E00090898",140
"2021","E00090911","E00090911",151
"2021","E00090912","E00090912",162
"2021","E00090913","E00090913",161
"2021","E00090914","E00090914",136
"2021","E00090915","E00090915",54
"2021","E00090916","E00090916",91
"2021","E00090917","E00090917",165
"2021","E00090885","E00090885",132
"2021","E00090889","E00090889",223
"2021","E00090890","E00090890",151
"2021","E00090891","E00090891",150
"2021","E00165838","E00165838",82
"2021","E00091295","E00091295",217
"2021","E00091296","E00091296",127
"2021","E00091297","E00091297",133
"2021","E00091303","E00091303",172
"2021","E00091305","E00091305",165
"2021","E00091307","E00091307",173
"2021","E00091312","E00091312",157
"2021","E00091313","E00091313",146
"2021","E00091314","E00091314",144
"2021","E00091315","E00091315",96
"2021","E00091298","E00091298",192
"2021","E00091299","E00091299",152
"2021","E00091300","E00091300",123
"2021","E00091301","E00091301",73
"2021","E00091302","E00091302",119
"2021","E00091304","E00091304",132
"2021","E00091306","E00091306",167
"2021","E00091308","E00091308",139
"2021","E00091309","E00091309",65
"2021","E00091310","E00091310",124
"2021","E00091311","E00091311",185
"2021","E00091123","E00091123",152
"2021","E00091124","E00091124",154
"2021","E00091125","E00091125",201
"2021","E00091126","E00091126",149
"2021","E00091127","E00091127",176
"2021","E00091128","E00091128",148
"2021","E00091129","E00091129",157
"2021","E00091178","E00091178",158
"2021","E00091179","E00091179",116
"2021","E00091180","E00091180",217
"2021","E00091181","E00091181",136
"2021","E00091182","E00091182",138
"2021","E00091183","E00091183",142
"2021","E00091184","E00091184",143
"2021","E00091358","E00091358",143
"2021","E00091368","E00091368",130
"2021","E00091369","E00091369",131
"2021","E00091371","E00091371",136
"2021","E00091372","E00091372",123
"2021","E00091362","E00091362",181
"2021","E00091366","E00091366",130
"2021","E00091367","E00091367",128
"2021","E00091370","E00091370",134
"2021","E00187719","E00187719",109
"2021","E00187755","E00187755",147
"2021","E00091357","E00091357",142
"2021","E00091359","E00091359",156
"2021","E00091360","E00091360",142
"2021","E00091361","E00091361",121
"2021","E00091363","E00091363",126
"2021","E00091364","E00091364",121
"2021","E00091157","E00091157",201
"2021","E00091158","E00091158",102
"2021","E00091168","E00091168",164
"2021","E00091169","E00091169",145
"2021","E00091170","E00091170",138
"2021","E00091165","E00091165",135
"2021","E00091166","E00091166",124
"2021","E00091167","E00091167",237
"2021","E00091171","E00091171",142
"2021","E00091172","E00091172",236
"2021","E00091159","E00091159",128
"2021","E00091160","E00091160",145
"2021","E00091161","E00091161",115
"2021","E00091162","E00091162",129
"2021","E00091163","E00091163",136
"2021","E00091164","E00091164",172
"2021","E00091287","E00091287",124
"2021","E00091288","E00091288",62
"2021","E00091289","E00091289",123
"2021","E00091290","E00091290",135
"2021","E00091291","E00091291",180
"2021","E00091292","E00091292",155
"2021","E00091293","E00091293",139
"2021","E00091294","E00091294",159
"2021","E00091341","E00091341",121
"2021","E00091342","E00091342",129
"2021","E00091343","E00091343",112
"2021","E00091344","E00091344",129
"2021","E00091340","E00091340",133
"2021","E00091345","E00091345",126
"2021","E00091346","E00091346",139
"2021","E00091347","E00091347",125
"2021","E00091265","E00091265",117
"2021","E00091266","E00091266",128
"2021","E00091267","E00091267",103
"2021","E00091271","E00091271",120
"2021","E00187641","E00187641",208
"2021","E00187743","E00187743",84
"2021","E00091270","E00091270",126
"2021","E00091272","E00091272",120
"2021","E00091273","E00091273",151
"2021","E00187629","E00187629",151
"2021","E00187717","E00187717",143
"2021","E00091145","E00091145",200
"2021","E00091146","E00091146",187
"2021","E00091148","E00091148",125
"2021","E00091150","E00091150",172
"2021","E00091144","E00091144",171
"2021","E00091151","E00091151",173
"2021","E00091152","E00091152",136
"2021","E00091153","E00091153",177
"2021","E00091154","E00091154",136
"2021","E00091147","E00091147",119
"2021","E00091149","E00091149",149
"2021","E00091155","E00091155",194
"2021","E00091156","E00091156",183
"2021","E00091275","E00091275",175
"2021","E00091276","E00091276",198
"2021","E00091279","E00091279",235
"2021","E00187638","E00187638",124
"2021","E00187845","E00187845",137
"2021","E00091280","E00091280",153
"2021","E00091281","E00091281",148
"2021","E00091282","E00091282",180
"2021","E00091286","E00091286",165
"2021","E00091277","E00091277",196
"2021","E00091278","E00091278",161
"2021","E00091283","E00091283",161
"2021","E00091284","E00091284",154
"2021","E00091285","E00091285",143
"2021","E00091225","E00091225",73
"2021","E00091228","E00091228",149
"2021","E00091229","E00091229",118
"2021","E00091230","E00091230",118
"2021","E00187623","E00187623",61
"2021","E00187683","E00187683",85
"2021","E00091233","E00091233",153
"2021","E00091234","E00091234",121
"2021","E00091235","E00091235",120
"2021","E00091236","E00091236",136
"2021","E00091237","E00091237",154
"2021","E00091238","E00091238",132
"2021","E00091223","E00091223",239
"2021","E00091226","E00091226",123
"2021","E00091231","E00091231",161
"2021","E00091232","E00091232",142
"2021","E00091239","E00091239",96
"2021","E00091224","E00091224",134
"2021","E00091240","E00091240",128
"2021","E00091241","E00091241",228
"2021","E00091242","E00091242",131
"2021","E00170784","E00170784",127
"2021","E00170786","E00170786",100
"2021","E00170787","E00170787",77
"2021","E00091130","E00091130",211
"2021","E00091131","E00091131",127
"2021","E00091132","E00091132",128
"2021","E00091133","E00091133",135
"2021","E00091135","E00091135",138
"2021","E00187617","E00187617",106
"2021","E00187749","E00187749",70
"2021","E00187758","E00187758",121
"2021","E00091173","E00091173",140
"2021","E00091174","E00091174",129
"2021","E00091175","E00091175",151
"2021","E00091176","E00091176",127
"2021","E00187688","E00187688",144
"2021","E00187772","E00187772",75
"2021","E00187783","E00187783",185
"2021","E00091185","E00091185",131
"2021","E00091186","E00091186",125
"2021","E00091187","E00091187",131
"2021","E00091189","E00091189",146
"2021","E00091188","E00091188",143
"2021","E00091190","E00091190",122
"2021","E00091191","E00091191",124
"2021","E00091192","E00091192",131
"2021","E00091316","E00091316",178
"2021","E00091320","E00091320",130
"2021","E00091321","E00091321",122
"2021","E00091322","E00091322",166
"2021","E00091317","E00091317",145
"2021","E00091318","E00091318",126
"2021","E00091319","E00091319",119
"2021","E00091323","E00091323",142
"2021","E00091324","E00091324",176
"2021","E00091325","E00091325",155
"2021","E00091328","E00091328",231
"2021","E00091331","E00091331",142
"2021","E00091326","E00091326",182
"2021","E00091327","E00091327",182
"2021","E00091329","E00091329",154
"2021","E00091330","E00091330",140
"2021","E00091199","E00091199",109
"2021","E00091203","E00091203",123
"2021","E00091204","E00091204",238
"2021","E00091213","E00091213",137
"2021","E00091215","E00091215",146
"2021","E00091220","E00091220",184
"2021","E00091200","E00091200",135
"2021","E00091202","E00091202",178
"2021","E00091217","E00091217",126
"2021","E00091218","E00091218",133
"2021","E00091219","E00091219",113
"2021","E00091221","E00091221",147
"2021","E00091205","E00091205",145
"2021","E00091206","E00091206",128
"2021","E00091207","E00091207",128
"2021","E00091208","E00091208",141
"2021","E00091209","E00091209",133
"2021","E00091210","E00091210",125
"2021","E00091201","E00091201",138
"2021","E00091211","E00091211",192
"2021","E00091212","E00091212",165
"2021","E00091214","E00091214",112
"2021","E00091216","E00091216",120
"2021","E00170783","E00170783",123
"2021","E00170785","E00170785",131
"2021","E00091097","E00091097",140
"2021","E00091098","E00091098",155
"2021","E00091099","E00091099",143
"2021","E00091100","E00091100",131
"2021","E00091101","E00091101",128
"2021","E00091106","E00091106",113
"2021","E00091107","E00091107",122
"2021","E00091109","E00091109",198
"2021","E00091112","E00091112",165
"2021","E00091102","E00091102",148
"2021","E00091103","E00091103",129
"2021","E00091104","E00091104",194
"2021","E00091108","E00091108",146
"2021","E00091114","E00091114",169
"2021","E00091105","E00091105",119
"2021","E00091110","E00091110",150
"2021","E00091111","E00091111",136
"2021","E00091113","E00091113",125
"2021","E00091251","E00091251",136
"2021","E00091253","E00091253",134
"2021","E00091254","E00091254",132
"2021","E00091260","E00091260",114
"2021","E00091261","E00091261",193
"2021","E00091244","E00091244",218
"2021","E00091246","E00091246",189
"2021","E00091249","E00091249",169
"2021","E00091262","E00091262",157
"2021","E00091263","E00091263",128
"2021","E00091245","E00091245",158
"2021","E00091247","E00091247",155
"2021","E00091250","E00091250",162
"2021","E00091252","E00091252",135
"2021","E00091256","E00091256",108
"2021","E00187720","E00187720",90
"2021","E00187762","E00187762",127
"2021","E00187836","E00187836",122
"2021","E00091243","E00091243",147
"2021","E00091255","E00091255",137
"2021","E00091257","E00091257",166
"2021","E00091258","E00091258",132
"2021","E00091259","E00091259",125
"2021","E00091136","E00091136",166
"2021","E00091137","E00091137",69
"2021","E00091138","E00091138",148
"2021","E00091139","E00091139",126
"2021","E00091140","E00091140",142
"2021","E00091141","E00091141",103
"2021","E00091142","E00091142",166
"2021","E00091143","E00091143",126
"2021","E00091193","E00091193",218
"2021","E00091194","E00091194",162
"2021","E00091195","E00091195",202
"2021","E00091197","E00091197",174
"2021","E00187616","E00187616",125
"2021","E00187646","E00187646",94
"2021","E00187738","E00187738",99
"2021","E00091380","E00091380",139
"2021","E00091381","E00091381",243
"2021","E00091382","E00091382",190
"2021","E00091383","E00091383",232
"2021","E00091384","E00091384",214
"2021","E00091115","E00091115",194
"2021","E00091116","E00091116",77
"2021","E00091117","E00091117",145
"2021","E00091118","E00091118",64
"2021","E00091119","E00091119",221
"2021","E00091120","E00091120",157
"2021","E00091121","E00091121",166
"2021","E00091122","E00091122",102
"2021","E00091348","E00091348",117
"2021","E00091349","E00091349",136
"2021","E00091350","E00091350",160
"2021","E00091356","E00091356",141
"2021","E00091351","E00091351",130
"2021","E00091352","E00091352",124
"2021","E00091353","E00091353",120
"2021","E00091354","E00091354",125
"2021","E00091355","E00091355",202
"2021","E00091373","E00091373",144
"2021","E00091374","E00091374",225
"2021","E00091375","E00091375",125
"2021","E00091376","E00091376",119
"2021","E00091377","E00091377",179
"2021","E00091378","E00091378",199
"2021","E00091379","E00091379",152
"2021","E00091332","E00091332",145
"2021","E00091333","E00091333",137
"2021","E00091337","E00091337",209
"2021","E00091338","E00091338",132
"2021","E00091339","E00091339",168
"2021","E00091334","E00091334",171
"2021","E00091335","E00091335",234
"2021","E00091336","E00091336",157
"2021","E00091867","E00091867",150
"2021","E00091868","E00091868",121
"2021","E00091869","E00091869",111
"2021","E00091870","E00091870",168
"2021","E00091871","E00091871",131
"2021","E00091872","E00091872",75
"2021","E00091888","E00091888",110
"2021","E00091889","E00091889",126
"2021","E00091892","E00091892",135
"2021","E00173801","E00173801",140
"2021","E00173802","E00173802",117
"2021","E00173804","E00173804",91
"2021","E00091881","E00091881",125
"2021","E00091882","E00091882",161
"2021","E00091885","E00091885",102
"2021","E00091894","E00091894",132
"2021","E00173800","E00173800",98
"2021","E00173803","E00173803",106
"2021","E00173805","E00173805",109
"2021","E00091875","E00091875",165
"2021","E00091876","E00091876",138
"2021","E00091879","E00091879",171
"2021","E00091884","E00091884",133
"2021","E00091873","E00091873",116
"2021","E00091874","E00091874",146
"2021","E00091878","E00091878",179
"2021","E00091890","E00091890",227
"2021","E00173806","E00173806",116
"2021","E00173807","E00173807",99
"2021","E00173825","E00173825",105
"2021","E00091877","E00091877",158
"2021","E00091887","E00091887",138
"2021","E00091891","E00091891",121
"2021","E00091893","E00091893",194
"2021","E00091895","E00091895",119
"2021","E00091459","E00091459",126
"2021","E00091460","E00091460",137
"2021","E00091463","E00091463",128
"2021","E00091464","E00091464",132
"2021","E00091465","E00091465",116
"2021","E00091461","E00091461",146
"2021","E00091462","E00091462",170
"2021","E00091466","E00091466",148
"2021","E00091467","E00091467",67
"2021","E00091808","E00091808",126
"2021","E00091809","E00091809",129
"2021","E00091813","E00091813",140
"2021","E00091815","E00091815",134
"2021","E00091817","E00091817",128
"2021","E00091810","E00091810",108
"2021","E00091811","E00091811",130
"2021","E00091812","E00091812",128
"2021","E00091814","E00091814",137
"2021","E00091816","E00091816",112
"2021","E00091601","E00091601",123
"2021","E00091605","E00091605",82
"2021","E00091609","E00091609",139
"2021","E00091610","E00091610",99
"2021","E00091612","E00091612",149
"2021","E00091618","E00091618",129
"2021","E00091599","E00091599",147
"2021","E00091600","E00091600",200
"2021","E00091606","E00091606",173
"2021","E00091607","E00091607",193
"2021","E00091608","E00091608",132
"2021","E00091602","E00091602",163
"2021","E00091615","E00091615",129
"2021","E00091617","E00091617",126
"2021","E00091620","E00091620",160
"2021","E00091621","E00091621",159
"2021","E00091623","E00091623",163
"2021","E00091603","E00091603",224
"2021","E00091604","E00091604",161
"2021","E00091611","E00091611",151
"2021","E00091614","E00091614",131
"2021","E00091613","E00091613",139
"2021","E00091616","E00091616",138
"2021","E00091619","E00091619",140
"2021","E00091622","E00091622",123
"2021","E00091624","E00091624",144
"2021","E00091772","E00091772",125
"2021","E00091776","E00091776",126
"2021","E00091786","E00091786",197
"2021","E00091788","E00091788",118
"2021","E00091770","E00091770",156
"2021","E00091771","E00091771",84
"2021","E00091779","E00091779",112
"2021","E00091789","E00091789",102
"2021","E00183561","E00183561",165
"2021","E00183562","E00183562",46
"2021","E00183563","E00183563",122
"2021","E00091773","E00091773",140
"2021","E00091777","E00091777",153
"2021","E00091778","E00091778",124
"2021","E00091780","E00091780",129
"2021","E00091768","E00091768",91
"2021","E00091769","E00091769",111
"2021","E00091781","E00091781",141
"2021","E00091783","E00091783",120
"2021","E00091787","E00091787",126
"2021","E00091774","E00091774",152
"2021","E00091775","E00091775",131
"2021","E00091784","E00091784",136
"2021","E00091785","E00091785",134
"2021","E00091855","E00091855",172
"2021","E00091856","E00091856",148
"2021","E00091865","E00091865",137
"2021","E00091866","E00091866",106
"2021","E00183568","E00183568",80
"2021","E00183569","E00183569",164
"2021","E00183570","E00183570",94
"2021","E00091854","E00091854",62
"2021","E00091857","E00091857",115
"2021","E00091862","E00091862",135
"2021","E00091863","E00091863",171
"2021","E00091864","E00091864",188
"2021","E00091852","E00091852",130
"2021","E00091853","E00091853",115
"2021","E00091859","E00091859",115
"2021","E00091860","E00091860",130
"2021","E00091861","E00091861",133
"2021","E00091847","E00091847",216
"2021","E00091848","E00091848",156
"2021","E00091849","E00091849",126
"2021","E00091850","E00091850",142
"2021","E00091851","E00091851",123
"2021","E00091790","E00091790",93
"2021","E00091793","E00091793",126
"2021","E00091794","E00091794",184
"2021","E00091807","E00091807",150
"2021","E00091797","E00091797",145
"2021","E00091798","E00091798",133
"2021","E00091804","E00091804",128
"2021","E00091805","E00091805",119
"2021","E00091806","E00091806",124
"2021","E00091799","E00091799",130
"2021","E00091800","E00091800",147
"2021","E00091801","E00091801",125
"2021","E00091802","E00091802",180
"2021","E00091803","E00091803",125
"2021","E00091791","E00091791",218
"2021","E00091792","E00091792",168
"2021","E00091795","E00091795",136
"2021","E00091796","E00091796",142
"2021","E00091838","E00091838",137
"2021","E00091841","E00091841",75
"2021","E00173787","E00173787",138
"2021","E00173788","E00173788",133
"2021","E00173789","E00173789",134
"2021","E00183566","E00183566",61
"2021","E00183567","E00183567",84
"2021","E00091842","E00091842",138
"2021","E00091843","E00091843",161
"2021","E00091844","E00091844",187
"2021","E00091845","E00091845",67
"2021","E00091846","E00091846",95
"2021","E00091439","E00091439",122
"2021","E00091441","E00091441",124
"2021","E00091442","E00091442",139
"2021","E00091444","E00091444",143
"2021","E00091440","E00091440",125
"2021","E00091443","E00091443",135
"2021","E00091445","E00091445",115
"2021","E00091446","E00091446",117
"2021","E00091434","E00091434",124
"2021","E00091435","E00091435",134
"2021","E00091436","E00091436",151
"2021","E00091437","E00091437",155
"2021","E00091438","E00091438",123
"2021","E00091428","E00091428",136
"2021","E00091429","E00091429",119
"2021","E00091430","E00091430",130
"2021","E00091431","E00091431",138
"2021","E00091432","E00091432",117
"2021","E00091433","E00091433",137
"2021","E00091525","E00091525",144
"2021","E00091529","E00091529",129
"2021","E00091530","E00091530",137
"2021","E00091534","E00091534",151
"2021","E00183538","E00183538",155
"2021","E00183539","E00183539",58
"2021","E00183540","E00183540",110
"2021","E00091548","E00091548",159
"2021","E00091549","E00091549",175
"2021","E00091551","E00091551",149
"2021","E00091553","E00091553",141
"2021","E00091546","E00091546",116
"2021","E00091547","E00091547",125
"2021","E00091550","E00091550",122
"2021","E00091552","E00091552",123
"2021","E00091541","E00091541",132
"2021","E00091554","E00091554",141
"2021","E00091556","E00091556",133
"2021","E00173797","E00173797",141
"2021","E00173798","E00173798",126
"2021","E00173799","E00173799",121
"2021","E00091542","E00091542",124
"2021","E00091543","E00091543",109
"2021","E00091544","E00091544",111
"2021","E00091545","E00091545",148
"2021","E00091557","E00091557",127
"2021","E00091511","E00091511",126
"2021","E00091512","E00091512",115
"2021","E00091515","E00091515",108
"2021","E00091539","E00091539",159
"2021","E00091540","E00091540",112
"2021","E00091516","E00091516",130
"2021","E00091517","E00091517",127
"2021","E00091520","E00091520",124
"2021","E00091522","E00091522",127
"2021","E00091513","E00091513",177
"2021","E00091518","E00091518",122
"2021","E00091519","E00091519",132
"2021","E00091521","E00091521",126
"2021","E00091524","E00091524",152
"2021","E00091514","E00091514",120
"2021","E00091526","E00091526",126
"2021","E00091527","E00091527",121
"2021","E00091528","E00091528",156
"2021","E00091531","E00091531",109
"2021","E00091387","E00091387",130
"2021","E00091388","E00091388",167
"2021","E00091390","E00091390",182
"2021","E00091391","E00091391",131
"2021","E00091401","E00091401",163
"2021","E00091404","E00091404",128
"2021","E00183524","E00183524",190
"2021","E00183525","E00183525",74
"2021","E00183526","E00183526",184
"2021","E00183527","E00183527",162
"2021","E00183528","E00183528",47
"2021","E00183529","E00183529",63
"2021","E00183530","E00183530",46
"2021","E00091396","E00091396",126
"2021","E00091397","E00091397",163
"2021","E00091398","E00091398",123
"2021","E00091399","E00091399",118
"2021","E00091403","E00091403",175
"2021","E00091411","E00091411",133
"2021","E00091400","E00091400",149
"2021","E00091402","E00091402",124
"2021","E00091407","E00091407",208
"2021","E00091408","E00091408",135
"2021","E00091409","E00091409",120
"2021","E00091410","E00091410",130
"2021","E00091386","E00091386",120
"2021","E00091389","E00091389",121
"2021","E00183423","E00183423",104
"2021","E00183700","E00183700",244
"2021","E00183702","E00183702",92
"2021","E00091392","E00091392",155
"2021","E00091395","E00091395",125
"2021","E00183611","E00183611",144
"2021","E00183612","E00183612",173
"2021","E00183699","E00183699",87
"2021","E00183701","E00183701",50
"2021","E00091628","E00091628",145
"2021","E00091629","E00091629",108
"2021","E00091643","E00091643",147
"2021","E00091645","E00091645",84
"2021","E00091646","E00091646",100
"2021","E00091626","E00091626",132
"2021","E00091627","E00091627",178
"2021","E00091642","E00091642",210
"2021","E00091644","E00091644",99
"2021","E00091631","E00091631",68
"2021","E00091633","E00091633",99
"2021","E00091636","E00091636",148
"2021","E00173785","E00173785",102
"2021","E00173786","E00173786",98
"2021","E00173823","E00173823",92
"2021","E00091630","E00091630",107
"2021","E00091632","E00091632",98
"2021","E00091635","E00091635",110
"2021","E00091639","E00091639",92
"2021","E00091647","E00091647",118
"2021","E00091634","E00091634",128
"2021","E00091637","E00091637",90
"2021","E00091638","E00091638",122
"2021","E00091640","E00091640",115
"2021","E00091641","E00091641",101
"2021","E00091671","E00091671",115
"2021","E00091672","E00091672",110
"2021","E00091674","E00091674",118
"2021","E00091677","E00091677",140
"2021","E00091678","E00091678",112
"2021","E00091670","E00091670",168
"2021","E00091675","E00091675",133
"2021","E00091676","E00091676",115
"2021","E00183555","E00183555",100
"2021","E00183556","E00183556",173
"2021","E00091532","E00091532",194
"2021","E00091533","E00091533",160
"2021","E00091535","E00091535",194
"2021","E00091536","E00091536",118
"2021","E00091537","E00091537",220
"2021","E00091538","E00091538",177
"2021","E00091568","E00091568",146
"2021","E00091572","E00091572",124
"2021","E00091574","E00091574",133
"2021","E00173791","E00173791",131
"2021","E00173792","E00173792",124
"2021","E00173793","E00173793",137
